target_id	pval	qval	b	se_b	mean_obs	var_obs	tech_var	sigma_sq	smooth_sigma_sq	final_sigma_sq	change	GeneID	Feature	Contig	Start	Stop	Strand	Name	Product	Alias.Synonyms	EC_number	BUSCO	PFAM	InterPro	COG	GO.Terms	Protease	CAZyme	is_secreted
GTX0536PRED_010789-T1	0	0	-4.11770764086627	0.101514681291954	0.429863994221764	3.70620106386541	0.00113566986712731	0.00643733871501933	0.0213484694444518	0.0213484694444518	culture	GTX0536PRED_010789	mRNA	GTX0536_15	1156033	1156919	-		hypothetical protein	NA	NA		PF00069	IPR000719 Protein kinase domain;IPR011009 Protein kinase-like domain superfamily	NA	GO_function: GO:0005524 - ATP binding [Evidence IEA];GO_function: GO:0004672 - protein kinase activity [Evidence IEA];GO_process: GO:0006468 - protein phosphorylation [Evidence IEA]			No
GTX0536PRED_003692-T1	0.00115372433819624	0.00506725880597188	-4.13735814152498	1.27300182871685	1.95195363932955	6.9169167915253	0.196328439672266	3.3393813550545	1.60002547391322	3.3393813550545	culture	GTX0536PRED_003692	mRNA	GTX0536_4	2254547	2257818	-		hypothetical protein	NA	NA				NA				No
GTX0536PRED_007435-T1	0	0	-4.14887313654812	0.1035494711314	0.438363674862269	3.75566409676644	0.00082219676761732	-0.00074652638162664	0.0225723333522213	0.0225723333522213	culture	GTX0536PRED_007435	mRNA	GTX0536_9	1430564	1431077	+		hypothetical protein	NA	NA			IPR027521 U6 snRNA phosphodiesterase 1	NA	GO_function: GO:0004518 - nuclease activity [Evidence IEA];GO_process: GO:0034477 - U6 snRNA 3'-end processing [Evidence IEA]			No
GTX0536PRED_000039-T1	2.97022105567973e-26	3.3073175723164e-25	-4.16081353541726	0.392518425829566	0.672719859266791	4.07978306357519	0.049943633272475	0.286210653161824	0.0788904570943404	0.286210653161824	culture	GTX0536PRED_000039	mRNA	GTX0536_1	231564	232125	+		hypothetical protein	NA	NA		PF07491	IPR011107 Type 1 protein phosphatase inhibitor	NA	GO_function: GO:0004865 - protein serine/threonine phosphatase inhibitor activity [Evidence IEA];GO_process: GO:0032515 - negative regulation of phosphoprotein phosphatase activity [Evidence IEA]			No
GTX0536PRED_012207-T1	0	0	-4.1624286829481	0.104741850441216	0.442060642062264	3.78271840929765	0.000816692745609157	0.00200678248311676	0.0231197186737	0.0231197186737	culture	GTX0536PRED_012207	mRNA	GTX0536_19	347029	347796	+		hypothetical protein	NA	NA				NA				No
GTX0536PRED_000129-T2	6.17929931557911e-07	4.18819175833695e-06	-4.17767182929115	0.837959842776287	1.51443590086887	5.18673429735355	0.211909132206549	1.32011275456943	0.830645424733536	1.32011275456943	culture	GTX0536PRED_000129	mRNA	GTX0536_1	731648	735566	-		hypothetical protein	NA	NA		PF00076	IPR000504 RNA recognition motif domain;IPR012677 Nucleotide-binding alpha-beta plait domain superfamily;IPR035979 RNA-binding domain superfamily	NA	GO_function: GO:0003676 - nucleic acid binding [Evidence IEA]			No
GTX0536PRED_010280-T1	2.06639599981893e-06	1.35158675419392e-05	-4.18444414136309	0.881525750553437	1.18043091934929	5.34618798811354	0.0444188791585848	1.65104508205334	0.414055992540356	1.65104508205334	culture	GTX0536PRED_010280	mRNA	GTX0536_14	1260985	1261575	+		hypothetical protein	NA	NA		PF01894	IPR001602 Uncharacterised protein family UPF0047, YjbQ;IPR035917 YjbQ-like superfamily	NA				No
GTX0536PRED_012820-T1	0	0	-4.19290191092557	0.107663804234924	0.450371522419755	3.84406608568362	0.000906376803031227	0.00835660293191274	0.0243841571802475	0.0243841571802475	culture	GTX0536PRED_012820	mRNA	GTX0536_6	918437	920219	-		hypothetical protein	NA	NA		PF01498;PF13358	IPR002492 Transposase, Tc1-like;IPR009057 Homeobox-like domain superfamily;IPR036397 Ribonuclease H superfamily;IPR038717 Tc1-like transposase, DDE domain	NA	GO_function: GO:0003677 - DNA binding [Evidence IEA];GO_function: GO:0003676 - nucleic acid binding [Evidence IEA];GO_process: GO:0015074 - DNA integration [Evidence IEA];GO_process: GO:0006313 - transposition, DNA-mediated [Evidence IEA]			No
GTX0536PRED_005884-T1	0.00671036247739573	0.0236846252975754	-4.22665669619826	1.55914198221689	4.64750776248871	8.67118697758222	0.00715975935526447	5.29667381310557	0.356695653852894	5.29667381310557	culture	GTX0536PRED_005884	mRNA	GTX0536_7	945303	947569	-		hypothetical protein	NA	NA				NA				No
GTX0536PRED_009823-T1	3.10514108332674e-08	2.32968606412162e-07	-4.22922172649174	0.764031447871133	1.31482806005388	5.04873008549549	0.116758082600503	1.15686530649635	0.562535524694609	1.15686530649635	culture	GTX0536PRED_009823	mRNA	GTX0536_13	1500624	1501217	+		hypothetical protein	NA	NA		PF02195	IPR003115 ParB/Sulfiredoxin;IPR016692 Sulfiredoxin;IPR036086 ParB/Sulfiredoxin superfamily	NA	GO_function: GO:0032542 - sulfiredoxin activity [Evidence IEA]			No
GTX0536PRED_002447-T1	3.98990641986499e-15	3.90093289691329e-14	-4.24084424163542	0.539874199152362	0.927851957777799	4.49627721600129	0.0954171634783251	0.540504620326194	0.205026994071534	0.540504620326194	culture	GTX0536PRED_002447	mRNA	GTX0536_3	855996	856799	-		hypothetical protein	NA	NA				NA				No
GTX0536PRED_011792-T1	0	0	-4.24712994042495	0.112483270898081	0.465160985010494	3.93624355321273	0.000852565775527356	-0.000124431301748316	0.0267528587305041	0.0267528587305041	culture	GTX0536PRED_011792	mRNA	GTX0536_17	2309913	2310215	+		hypothetical protein	NA	NA				NA				No
GTX0536PRED_002482-T1	2.73557286235254e-08	2.06900739939656e-07	-4.24955602989341	0.764642913417572	1.37860512416024	5.08818229452237	0.131587057639974	1.14407574608304	0.642114632002285	1.14407574608304	culture	GTX0536PRED_002482	mRNA	GTX0536_3	991144	993037	+		hypothetical protein	NA	NA		PF03652	IPR005227 Putative pre-16S rRNA nuclease;IPR006641 YqgF/RNase H-like domain;IPR012337 Ribonuclease H-like superfamily;IPR037027 YqgF/RNase H-like domain superfamily	NA	GO_process: GO:0006364 - rRNA processing [Evidence IEA];GO_process: GO:0006139 - nucleobase-containing compound metabolic process [Evidence IEA]			No
GTX0536PRED_012615-T3	2.84179354433017e-281	1.47668012692416e-279	-4.25388107441556	0.118697938131694	0.467002203371571	3.94853488704825	0.00368148235769183	-0.00320939257176498	0.0270585914969602	0.0270585914969602	culture	GTX0536PRED_012615	mRNA	GTX0536_20	738238	740578	-		hypothetical protein	NA	NA		PF01566	IPR001046 NRAMP family	NA	GO_component: GO:0016020 - membrane [Evidence IEA];GO_function: GO:0046873 - metal ion transmembrane transporter activity [Evidence IEA];GO_process: GO:0030001 - metal ion transport [Evidence IEA]			No
GTX0536PRED_002362-T1	0	0	-4.25416847160465	0.11317397333526	0.46708058442314	3.95684151791593	0.000873826504281278	0.00823507991664564	0.0270716605658793	0.0270716605658793	culture	GTX0536PRED_002362	mRNA	GTX0536_3	389263	389849	+		hypothetical protein	NA	NA				NA				No
GTX0536PRED_007000-T1	4.06187981651612e-307	2.53280772558761e-305	-4.26136217319173	0.113756337493773	0.469042503037801	3.96454834416148	0.00083360154736224	0.00198797573685223	0.0274002260599043	0.0274002260599043	culture	GTX0536PRED_007000	mRNA	GTX0536_8	2736153	2736870	+		hypothetical protein	NA	NA		PF00468	IPR000271 Ribosomal protein L34;IPR020939 Ribosomal protein L34, conserved site	NA	GO_component: GO:0005840 - ribosome [Evidence IEA];GO_function: GO:0003735 - structural constituent of ribosome [Evidence IEA];GO_process: GO:0006412 - translation [Evidence IEA]			No
GTX0536PRED_012717-T1	0.00185218585942445	0.00768821526855768	-4.26726913036531	1.37080579141895	1.70933588452915	7.66288636168543	0.110622296487882	3.98925083323079	1.1441081869147	3.98925083323079	culture	GTX0536PRED_012717	mRNA	GTX0536_18	566053	567440	+		hypothetical protein	NA	NA			IPR000477 Reverse transcriptase domain;IPR043502 DNA/RNA polymerase superfamily	NA				No
GTX0536PRED_000583-T1	2.87572151038425e-25	3.17687974729851e-24	-4.27165068919864	0.41129492904289	0.715392579483593	4.31333918802301	0.0628892333272972	0.306194807377566	0.0947107103105096	0.306194807377566	culture	GTX0536PRED_000583	mRNA	GTX0536_1	3521342	3522067	-		hypothetical protein	NA	NA		PF01722	IPR002634 BolA protein;IPR036065 BolA-like superfamily	NA				No
GTX0536PRED_012615-T2	4.76861490563186e-276	2.38941668307197e-274	-4.27469671785077	0.120411098034803	0.472679197035719	3.99176486476544	0.00361719202199428	0.0018511555911299	0.028016624406981	0.028016624406981	culture	GTX0536PRED_012615	mRNA	GTX0536_20	738238	740578	-		hypothetical protein	NA	NA		PF01566	IPR001046 NRAMP family	NA	GO_component: GO:0016020 - membrane [Evidence IEA];GO_function: GO:0046873 - metal ion transmembrane transporter activity [Evidence IEA];GO_process: GO:0030001 - metal ion transport [Evidence IEA]			No
GTX0536PRED_005157-T1	7.17547285061258e-302	4.28390996145083e-300	-4.2772005526466	0.115174352922453	0.473362061070944	3.99258565523587	0.000808668645605939	0.0003807500866905	0.0281334366004429	0.0281334366004429	culture	GTX0536PRED_005157	mRNA	GTX0536_6	1223656	1225133	+		hypothetical protein	NA	NA				NA				No
GTX0536PRED_006588-T1	6.9002503446355e-303	4.20915271022765e-301	-4.27937472629878	0.115037876747439	0.473955017521539	3.99740790428441	0.000638411180870235	0.0013991273772351	0.0282351446443494	0.0282351446443494	culture	GTX0536PRED_006588	mRNA	GTX0536_8	768414	769216	-		hypothetical protein	NA	NA		PF01940	IPR002794 Protein of unknown function DUF92, TMEM19	NA	GO_component: GO:0016021 - integral component of membrane [Evidence IEA]			No
GTX0536PRED_004563-T1	9.59529620366724e-294	5.60925023906047e-292	-4.30620958054697	0.117560261469824	0.481273614134684	4.04595125374076	0.000641917925555739	-0.000520149509245437	0.029511714969397	0.029511714969397	culture	GTX0536PRED_004563	mRNA	GTX0536_5	2414173	2415204	+		hypothetical protein	NA	NA				NA				No
GTX0536PRED_011755-T1	0.000246972198442139	0.00122438867284212	-4.31388704418625	1.17692784346303	3.29156610843687	6.44348415264454	0.0709237590754205	2.57707970022708	2.9512416563105	2.9512416563105	culture	GTX0536PRED_011755	mRNA	GTX0536_17	2051234	2053675	-		hypothetical protein	NA	NA				NA				No
GTX0536PRED_008044-T1	3.8442911010194e-288	2.20144506723682e-286	-4.32365765791788	0.119187274077763	0.486032180690386	4.07929936301283	0.000631031478787649	4.12604655047737e-05	0.0303630186348586	0.0303630186348586	culture	GTX0536PRED_008044	mRNA	GTX0536_10	1441202	1441901	+		hypothetical protein	NA	NA		PF01521	IPR000361 FeS cluster biogenesis;IPR016092 FeS cluster insertion protein;IPR035903 HesB-like domain superfamily	NA	GO_function: GO:0051536 - iron-sulfur cluster binding [Evidence IEA];GO_process: GO:0016226 - iron-sulfur cluster assembly [Evidence IEA]			No
GTX0536PRED_012360-T1	9.34847352711268e-286	5.24636334341563e-284	-4.32745165947576	0.119792629835639	0.487066908387988	4.08697699812014	0.000759317842781848	0.000486753175678559	0.0305503712399928	0.0305503712399928	culture	GTX0536PRED_012360	mRNA	GTX0536_19	1335654	1336047	+		hypothetical protein	NA	NA				NA				No
GTX0536PRED_002014-T1	3.90065412629622e-285	2.14612460360533e-283	-4.33100109159778	0.12002224068834	0.488034935330358	4.09558316646412	0.000703453974802964	0.00265470138828902	0.0307263749557786	0.0307263749557786	culture	GTX0536PRED_002014	mRNA	GTX0536_2	4033216	4034519	+		hypothetical protein	NA	NA		PF01042	IPR006175 YjgF/YER057c/UK114 family;IPR035709 RutC family, YoaB-like;IPR035959 RutC-like superfamily	NA				No
GTX0536PRED_008022-T1	5.25577784827542e-282	2.78258729099261e-280	-4.33836818514107	0.120896783578789	0.490044142660346	4.10659779120978	0.000795588456341038	-0.000682125862247363	0.0310939365175425	0.0310939365175425	culture	GTX0536PRED_008022	mRNA	GTX0536_10	1352541	1353410	-		hypothetical protein	NA	NA				NA				No
GTX0536PRED_006488-T1	4.31800509018954e-280	2.20296768783124e-278	-4.34615648846171	0.121530278414052	0.492168225384157	4.12347708947665	0.000738767514965985	0.0017324497545663	0.0314858330044457	0.0314858330044457	culture	GTX0536PRED_006488	mRNA	GTX0536_8	175970	176380	-		hypothetical protein	NA	NA				NA				No
GTX0536PRED_009549-T1	2.27380116730767e-07	1.6071249560366e-06	-4.34903663759297	0.840322855141714	1.25245817766841	5.51332411265185	0.0344500811429812	1.50622446621743	0.490373848470044	1.50622446621743	culture	GTX0536PRED_009549	mRNA	GTX0536_12	3067436	3068314	+		hypothetical protein	NA	NA		PF01632	IPR001706 Ribosomal protein L35, non-mitochondrial;IPR018265 Ribosomal protein L35, conserved site;IPR021137 Ribosomal protein L35;IPR037229 Ribosomal protein L35 superfamily	NA	GO_component: GO:0005840 - ribosome [Evidence IEA];GO_function: GO:0003735 - structural constituent of ribosome [Evidence IEA];GO_process: GO:0006412 - translation [Evidence IEA]			No
GTX0536PRED_003286-T1	4.53836587929936e-05	0.000248723723775664	-4.35912599607835	1.06888203704286	2.20269547226903	6.38935826873499	0.180129346631995	2.31261714597795	2.11130111984333	2.31261714597795	culture	GTX0536PRED_003286	mRNA	GTX0536_4	86298	87684	-		hypothetical protein	NA	NA		PF01124	IPR001129 Membrane-associated, eicosanoid/glutathione metabolism (MAPEG) protein;IPR023352 Membrane associated eicosanoid/glutathione metabolism-like domain superfamily	NA				No
GTX0536PRED_003902-T1	3.81487210633269e-270	1.87798791760869e-268	-4.38076105614321	0.124750424764208	0.501605834751839	4.19117988401518	0.000686162978555887	0.00380039153828065	0.0332687500662085	0.0332687500662085	culture	GTX0536PRED_003902	mRNA	GTX0536_4	3251664	3252370	-		hypothetical protein	NA	NA				NA				No
GTX0536PRED_011121-T1	1.2927492888626e-264	6.14822797381096e-263	-4.38890075163703	0.126292024552833	0.503825751704699	4.20737876151953	0.00110118506696024	0.00407930363876419	0.0336981068581019	0.0336981068581019	culture	GTX0536PRED_011121	mRNA	GTX0536_16	810426	811730	+		hypothetical protein	NA	NA				NA				No
GTX0536PRED_000722-T1	1.24392803179407e-264	6.01803802967961e-263	-4.40151813519308	0.126651060038563	0.507266856310896	4.22725861322332	0.000626188591860966	-0.000244754368033356	0.0343712463366299	0.0343712463366299	culture	GTX0536PRED_000722	mRNA	GTX0536_1	4190142	4191066	+		hypothetical protein	NA	NA			IPR038934 Uncharacterized protein At5g64816-like	NA				No
GTX0536PRED_009980-T1	5.5080205301536e-259	2.5759176012685e-257	-4.421805517448	0.128625744366908	0.512799778744055	4.26625381219349	0.00062418845128366	-0.000309213480793146	0.0354730816154973	0.0354730816154973	culture	GTX0536PRED_009980	mRNA	GTX0536_13	2526566	2527724	+		hypothetical protein	NA	NA		PF02656	IPR003807 Domain of unknown function DUF202	NA				No
GTX0536PRED_002365-T1	2.55404815972182e-07	1.7961551719748e-06	-4.44114006454982	0.861739212652001	1.29101127233393	5.76154370368329	0.0695734797635416	1.55063263795738	0.534315666336231	1.55063263795738	culture	GTX0536PRED_002365	mRNA	GTX0536_3	413327	414704	+		hypothetical protein	NA	NA				NA				No
GTX0536PRED_000834-T1	2.19892274215999e-58	3.05454317549551e-57	-4.44277663894555	0.275791469337522	0.681250346992239	4.45588640172971	0.0785996999095478	0.0873514300381235	0.0818984784413156	0.0873514300381235	culture	GTX0536PRED_000834	mRNA	GTX0536_1	4926799	4927383	-		hypothetical protein	NA	NA				NA				No
GTX0536PRED_007606-T1	1.54970406726955e-250	7.01366066573927e-249	-4.45213431480012	0.131692186947893	0.521071268930996	4.32483956817533	0.000673250637284244	-0.000508063457591583	0.0371656557695203	0.0371656557695203	culture	GTX0536PRED_007606	mRNA	GTX0536_9	2316465	2316983	+		hypothetical protein	NA	NA				NA				No
GTX0536PRED_002262-T1	2.78231144962429e-251	1.27986326682717e-249	-4.45232686973195	0.131500608497305	0.521123783912405	4.32532324792668	0.000552317493454478	-0.000265368468762521	0.0371765771287163	0.0371765771287163	culture	GTX0536PRED_002262	mRNA	GTX0536_2	5396757	5398390	+		hypothetical protein	NA	NA				NA				No
GTX0536PRED_007528-T1	2.25159280689882e-247	1.00285228827906e-245	-4.46651056589341	0.13296650047731	0.524992064683712	4.35292809984327	0.000587558510733688	-0.000295722782852631	0.0379871838511187	0.0379871838511187	culture	GTX0536PRED_007528	mRNA	GTX0536_9	1919463	1920157	-		hypothetical protein	NA	NA		PF09340	IPR015418 Chromatin modification-related protein Eaf6	NA	GO_component: GO:0000123 - histone acetyltransferase complex [Evidence IEA];GO_process: GO:0016573 - histone acetylation [Evidence IEA]			No
GTX0536PRED_006446-T1	3.16580726668665e-241	1.34594775610951e-239	-4.48900929733504	0.135343514766275	0.531128082349611	4.4027983169391	0.000668263651242099	0.00618938832705038	0.0392979915981155	0.0392979915981155	culture	GTX0536PRED_006446	mRNA	GTX0536_7	3847228	3848944	+		hypothetical protein	NA	NA			IPR002110 Ankyrin repeat;IPR036770 Ankyrin repeat-containing domain superfamily	NA	GO_function: GO:0005515 - protein binding [Evidence IEA]			No
GTX0536PRED_010722-T1	7.5041216771578e-243	3.23947160401612e-241	-4.49230744079342	0.134984971067511	0.532027576020079	4.40493840727502	0.000262042443033415	0.00179247652324043	0.0394927410059052	0.0394927410059052	culture	GTX0536PRED_010722	mRNA	GTX0536_15	794933	795376	+		hypothetical protein	NA	NA				NA				No
GTX0536PRED_010806-T1	7.5041216771578e-243	3.23947160401612e-241	-4.49230744079342	0.134984971067511	0.532027576020079	4.40493840727502	0.000262042443033415	0.00179247652324043	0.0394927410059052	0.0394927410059052	culture	GTX0536PRED_010806	mRNA	GTX0536_15	1226486	1226929	-		hypothetical protein	NA	NA				NA				No
GTX0536PRED_010621-T1	1.30909722388793e-11	1.15513421705331e-10	-4.49295647363395	0.66388927816227	0.925146539456698	5.26983242986878	0.288462998826964	0.673171125519551	0.203265280917187	0.673171125519551	culture	GTX0536PRED_010621	mRNA	GTX0536_15	141657	142294	+	MPC3	Mitochondrial pyruvate carrier subunit	NA	NA	9588at3041	PF03650	IPR005336 Mitochondrial pyruvate carrier	NA	GO_component: GO:0005743 - mitochondrial inner membrane [Evidence IEA];GO_process: GO:0006850 - mitochondrial pyruvate transmembrane transport [Evidence IEA]			No
GTX0536PRED_004415-T1	1.85487317124101e-54	2.44355592417947e-53	-4.49711430656065	0.289386407284381	0.704262171967967	4.5769609136206	0.0654411643519012	0.117274092493833	0.0903961723767947	0.117274092493833	culture	GTX0536PRED_004415	mRNA	GTX0536_5	1688427	1688940	-		hypothetical protein	NA	NA				NA				No
GTX0536PRED_008016-T1	1.42435410877602e-236	5.96528004362017e-235	-4.51083205542823	0.13734447362812	0.537079743647752	4.44003843681292	0.000557724152095887	6.53877138559694e-05	0.0405990127995815	0.0405990127995815	culture	GTX0536PRED_008016	mRNA	GTX0536_10	1323537	1323929	+		hypothetical protein	NA	NA				NA				No
GTX0536PRED_008779-T1	2.03743732664045e-235	8.40742520375455e-234	-4.51362643586823	0.137769469602825	0.537841847404118	4.44594353616642	0.000644110523706997	0.000426823988016182	0.0407677296682427	0.0407677296682427	culture	GTX0536PRED_008779	mRNA	GTX0536_11	2137184	2138162	-		hypothetical protein	NA	NA	10539at3041	PF03188	IPR006593 Cytochrome b561/ferric reductase transmembrane;IPR045150 Transmembrane reductase CYB561D1/2	NA	GO_function: GO:0140575 - transmembrane monodehydroascorbate reductase activity [Evidence IEA]			No
GTX0536PRED_002146-T1	1.05133278983941e-222	4.04115042231421e-221	-4.51436628854639	0.14170698072252	0.538043625407251	4.44827790413368	0.00300032280898363	-0.000954890861845591	0.0408124809411819	0.0408124809411819	culture	GTX0536PRED_002146	mRNA	GTX0536_2	4785220	4786282	+		hypothetical protein	NA	NA		PF03358	IPR005025 NADPH-dependent FMN reductase-like;IPR014063 Arsenate resistance ArsH;IPR029039 Flavoprotein-like superfamily	NA	GO_function: GO:0016491 - oxidoreductase activity [Evidence IEA]			No
GTX0536PRED_010813-T1	3.61051058840304e-94	6.57863163055774e-93	-4.51833348432005	0.219478145229889	0.539125587890976	4.54884510144648	0.0538570573692389	0.0512425562312385	0.0410530231632935	0.0512425562312385	culture	GTX0536PRED_010813	mRNA	GTX0536_15	1244023	1245241	+		hypothetical protein	NA	NA				NA				No
GTX0536PRED_002692-T1	6.86090987026578e-234	2.79010334724142e-232	-4.52156671296165	0.138465818575361	0.540007377520503	4.46121042872067	0.000581739996062019	6.0423690470863e-05	0.0412497863611994	0.0412497863611994	culture	GTX0536PRED_002692	mRNA	GTX0536_3	2039002	2039460	+		hypothetical protein	NA	NA				NA				No
GTX0536PRED_006361-T1	8.7853876132033e-08	6.40306432276584e-07	-4.52595999061654	0.845941161801792	1.36311002586095	5.8745153192153	0.271005250519678	1.29033972961974	0.622245951083634	1.29033972961974	culture	GTX0536PRED_006361	mRNA	GTX0536_7	3425390	3426246	+		hypothetical protein	NA	NA				NA				No
GTX0536PRED_008839-T1	1.53683675103764e-13	1.44710198772202e-12	-4.53354777570029	0.613974869782065	1.05774846971008	5.22452546205212	0.0835981234884455	0.738871274454617	0.301313905236948	0.738871274454617	culture	GTX0536PRED_008839	mRNA	GTX0536_11	2487812	2488705	+		hypothetical protein	NA	NA				NA				No
GTX0536PRED_009995-T1	1.52278197723299e-225	5.9346197612719e-224	-4.55747256043033	0.142148269497692	0.549799881375599	4.53393130679442	0.000607211863709426	0.0018079033845406	0.0434788910916109	0.0434788910916109	culture	GTX0536PRED_009995	mRNA	GTX0536_13	2607464	2607796	+		hypothetical protein	NA	NA				NA				No
GTX0536PRED_001988-T1	4.09515078674455e-08	3.04800878185815e-07	-4.56940890450859	0.832815737964083	1.76504274841791	5.33760984835235	0.270268446359793	0.598712741926077	1.24300148833256	1.24300148833256	culture	GTX0536PRED_001988	mRNA	GTX0536_2	3896727	3897541	+		hypothetical protein	NA	NA				NA				No
GTX0536PRED_009137-T1	0.00381123725340335	0.0146497694973285	-4.58183782737268	1.58356068996751	2.45927937901676	9.50448392850254	0.021314075104121	5.44995383502763	2.60679758139292	5.44995383502763	culture	GTX0536PRED_009137	mRNA	GTX0536_12	886457	887272	+		hypothetical protein	NA	NA		PF05071	IPR007763 NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 12	NA	GO_component: GO:0016020 - membrane [Evidence IEA];GO_process: GO:0032981 - mitochondrial respiratory chain complex I assembly [Evidence IEA]			No
GTX0536PRED_002911-T1	1.58717496585489e-215	6.01839588403894e-214	-4.60581037872925	0.146988943805581	0.56298292272985	4.62847284723593	0.000530616568850116	-0.000447067876821243	0.0466092007425979	0.0466092007425979	culture	GTX0536PRED_002911	mRNA	GTX0536_3	3117747	3118506	+		hypothetical protein	NA	NA	8727at3041	PF01042	IPR006056 RidA family;IPR006175 YjgF/YER057c/UK114 family;IPR019897 RidA, conserved site;IPR035959 RutC-like superfamily	NA				No
GTX0536PRED_003701-T1	1.39940913711828e-214	5.23565605167186e-213	-4.61000813233832	0.147449825603976	0.564127764623232	4.63758272474677	0.000547737861987204	0.000279536852497999	0.0468881553830522	0.0468881553830522	culture	GTX0536PRED_003701	mRNA	GTX0536_4	2290483	2291401	-		hypothetical protein	NA	NA				NA				No
GTX0536PRED_005567-T1	4.5177989981233e-212	1.66801894588605e-210	-4.62072148107261	0.148672873043088	0.567049587005311	4.65992311969001	0.000620788342909329	0.00105532307528072	0.0476052985928424	0.0476052985928424	culture	GTX0536PRED_005567	mRNA	GTX0536_6	3277404	3278417	-		hypothetical protein	NA	NA				NA				No
GTX0536PRED_010063-T1	2.6205813132004e-07	1.83833779121008e-06	-4.62078982361149	0.897437369910067	1.09848121810791	6.24005303785994	0.00483410644546417	1.75238880172421	0.33635487043943	1.75238880172421	culture	GTX0536PRED_010063	mRNA	GTX0536_13	3006339	3007555	-		hypothetical protein	NA	NA			IPR008972 Cupredoxin	NA				No
GTX0536PRED_003908-T2	4.15527897244599e-23	4.50181961261909e-22	-4.63069597631992	0.467738580008693	0.844522089670521	5.10815119378089	0.0834310515264378	0.393905775881305	0.15513748170469	0.393905775881305	culture	GTX0536PRED_003908	mRNA	GTX0536_4	3274573	3277136	-		hypothetical protein	NA	NA				NA				No
GTX0536PRED_010734-T1	1.85250398865439e-208	6.66426434892847e-207	-4.63458147643222	0.150418502372947	0.57082958573975	4.68763821327827	0.000820993629598236	0.000551858694472221	0.0485442264201188	0.0485442264201188	culture	GTX0536PRED_010734	mRNA	GTX0536_15	857649	860741	+		hypothetical protein	NA	NA		PF01342	IPR000770 SAND domain;IPR010919 SAND-like domain superfamily	NA	GO_function: GO:0003677 - DNA binding [Evidence IEA]			No
GTX0536PRED_004611-T1	1.525693223148e-209	5.55986387552374e-208	-4.63650435701171	0.150087122861498	0.571354007715975	4.69328676039279	0.000472464152788362	0.00285480838339678	0.0486754873719588	0.0486754873719588	culture	GTX0536PRED_004611	mRNA	GTX0536_5	2623595	2624378	+		hypothetical protein	NA	NA		PF01281	IPR000244 Ribosomal protein L9;IPR009027 Ribosomal protein L9/RNase H1, N-terminal;IPR020070 Ribosomal protein L9, N-terminal;IPR036791 Ribosomal protein L9, C-terminal domain superfamily;IPR036935 Ribosomal protein L9, N-terminal domain superfamily	NA	GO_component: GO:0005840 - ribosome [Evidence IEA];GO_function: GO:0003735 - structural constituent of ribosome [Evidence IEA];GO_process: GO:0006412 - translation [Evidence IEA]			No
GTX0536PRED_006434-T2	2.48022329158832e-193	8.38494765806846e-192	-4.65828821081094	0.157053382344666	0.577295058752129	4.74579244053006	0.00363662101800958	0.00894510765656507	0.0501795933221356	0.0501795933221356	culture	GTX0536PRED_006434	mRNA	GTX0536_7	3771969	3774930	+		hypothetical protein	NA	NA		PF02373	IPR003347 JmjC domain	NA				No
GTX0536PRED_012673-T1	0.00417141389314578	0.0159251529036287	-4.69807364294913	1.63987370967232	2.06902099981271	10.0962693834859	0.00133625562479742	5.86597818148314	1.83713497137537	5.86597818148314	culture	GTX0536PRED_012673	mRNA	GTX0536_13	1721451	1723498	+		hypothetical protein	NA	NA				NA				No
GTX0536PRED_002134-T2	7.90178356952133e-195	2.73733391309591e-193	-4.69934315562522	0.157821176166466	0.588491861883297	4.82012623326787	0.00124316855814079	0.000797835439304637	0.0531005193980048	0.0531005193980048	culture	GTX0536PRED_002134	mRNA	GTX0536_2	4721706	4723462	-		hypothetical protein	NA	NA		PF03358	IPR005025 NADPH-dependent FMN reductase-like;IPR014063 Arsenate resistance ArsH;IPR029039 Flavoprotein-like superfamily	NA	GO_function: GO:0016491 - oxidoreductase activity [Evidence IEA]			No
GTX0536PRED_007032-T1	1.26680165178221e-195	4.49955118341885e-194	-4.70913671130307	0.157824925701626	0.591162831613619	4.84256967672745	0.000532140308953553	0.0041084542587696	0.0538141298860803	0.0538141298860803	culture	GTX0536PRED_007032	mRNA	GTX0536_8	2943612	2943935	-		hypothetical protein	NA	NA				NA				No
GTX0536PRED_004725-T1	1.95013591444099e-195	6.84010171990177e-194	-4.7108619263049	0.157959219998967	0.591633344795938	4.84226828238248	0.000498281468179757	-0.000132332649463276	0.0539405152940354	0.0539405152940354	culture	GTX0536PRED_004725	mRNA	GTX0536_5	3108223	3109134	-		hypothetical protein	NA	NA				NA				No
GTX0536PRED_005676-T1	8.4545020083174e-16	8.47261879833522e-15	-4.71618374808457	0.586047834821036	0.939992278173187	5.52729986792352	0.0286869063616183	0.720663052980399	0.213052354900791	0.720663052980399	culture	GTX0536PRED_005676	mRNA	GTX0536_6	3978655	3980449	+		hypothetical protein	NA	NA				NA				No
GTX0536PRED_009141-T1	4.28183713111098e-194	1.46522377925578e-192	-4.71968087543283	0.158806816887853	0.594038512739918	4.86031567957481	0.000434843002252712	-0.000178043295237405	0.0545897499214974	0.0545897499214974	culture	GTX0536PRED_009141	mRNA	GTX0536_12	917438	918583	-		hypothetical protein	NA	NA				NA				No
