Orthogroup	Trebouxia_sp._A48.proteins	GeneID	Feature	Contig	Start	Stop	Strand	Name	Product	Alias.Synonyms	EC_number	BUSCO	PFAM	InterPro	COG	GO.Terms	Protease	CAZyme
OG0019208	GTX0536PRED_009537-T2	GTX0536PRED_009537	mRNA	GTX0536_12	3006706	3008102	-		hypothetical protein	NA	NA				NA			
OG0019209	GTX0536PRED_010094-T1	GTX0536PRED_010094	mRNA	GTX0536_14	217689	219326	-		hypothetical protein	NA	NA				NA			
OG0019209	GTX0536PRED_010098-T1	GTX0536PRED_010098	mRNA	GTX0536_14	239665	241688	-		hypothetical protein	NA	NA				NA			
OG0019210	GTX0536PRED_010197-T1	GTX0536PRED_010197	mRNA	GTX0536_14	754947	757418	+		hypothetical protein	NA	NA				NA			
OG0019210	GTX0536PRED_010197-T2	GTX0536PRED_010197	mRNA	GTX0536_14	754947	757418	+		hypothetical protein	NA	NA				NA			
OG0019211	GTX0536PRED_010593-T1	GTX0536PRED_010593	mRNA	GTX0536_14	2932346	2934610	+		hypothetical protein	NA	NA				NA			
OG0019211	GTX0536PRED_010593-T2	GTX0536PRED_010593	mRNA	GTX0536_14	2932346	2934610	+		hypothetical protein	NA	NA				NA			
OG0019212	GTX0536PRED_010714-T1	GTX0536PRED_010714	mRNA	GTX0536_15	774804	776102	-		hypothetical protein	NA	NA			IPR012337 Ribonuclease H-like superfamily	NA			
OG0019212	GTX0536PRED_010814-T1	GTX0536PRED_010814	mRNA	GTX0536_15	1245495	1247058	+		hypothetical protein	NA	NA			IPR012337 Ribonuclease H-like superfamily	NA			
OG0019213	GTX0536PRED_010725-T1	GTX0536PRED_010725	mRNA	GTX0536_15	806678	806992	+		hypothetical protein	NA	NA				NA			
OG0019213	GTX0536PRED_010803-T1	GTX0536PRED_010803	mRNA	GTX0536_15	1214870	1215184	-		hypothetical protein	NA	NA				NA			
OG0019214	GTX0536PRED_010728-T1	GTX0536PRED_010728	mRNA	GTX0536_15	819558	820164	+		hypothetical protein	NA	NA				NA			
OG0019214	GTX0536PRED_010800-T1	GTX0536PRED_010800	mRNA	GTX0536_15	1201698	1202304	-		hypothetical protein	NA	NA				NA			
OG0019215	GTX0536PRED_010746-T1	GTX0536PRED_010746	mRNA	GTX0536_15	894856	895263	-		hypothetical protein	NA	NA				NA			
OG0019215	GTX0536PRED_010781-T1	GTX0536PRED_010781	mRNA	GTX0536_15	1126620	1127027	+		hypothetical protein	NA	NA				NA			
OG0019216	GTX0536PRED_010751-T1	GTX0536PRED_010751	mRNA	GTX0536_15	927352	928592	-		hypothetical protein	NA	NA				NA			
OG0019216	GTX0536PRED_010776-T1	GTX0536PRED_010776	mRNA	GTX0536_15	1093276	1094531	+		hypothetical protein	NA	NA				NA			
OG0019217	GTX0536PRED_010758-T1	GTX0536PRED_010758	mRNA	GTX0536_15	959809	961720	-		hypothetical protein	NA	NA				NA			
OG0019217	GTX0536PRED_012687-T1	GTX0536PRED_012687	mRNA	GTX0536_15	1060163	1062074	+		hypothetical protein	NA	NA				NA			
OG0019218	GTX0536PRED_010760-T1	GTX0536PRED_010760	mRNA	GTX0536_15	993448	994751	+		hypothetical protein	NA	NA				NA			
OG0019218	GTX0536PRED_010767-T1	GTX0536PRED_010767	mRNA	GTX0536_15	1030605	1031381	-		hypothetical protein	NA	NA				NA			
OG0019219	GTX0536PRED_010762-T1	GTX0536PRED_010762	mRNA	GTX0536_15	1000567	1001082	-		hypothetical protein	NA	NA				NA			
OG0019219	GTX0536PRED_010765-T1	GTX0536PRED_010765	mRNA	GTX0536_15	1023990	1024505	+		hypothetical protein	NA	NA				NA			
OG0019220	GTX0536PRED_011046-T1	GTX0536PRED_011046	mRNA	GTX0536_16	307854	311090	+		hypothetical protein	NA	NA				NA			
OG0019220	GTX0536PRED_011046-T2	GTX0536PRED_011046	mRNA	GTX0536_16	307854	311090	+		hypothetical protein	NA	NA				NA			
OG0019221	GTX0536PRED_011066-T1	GTX0536PRED_011066	mRNA	GTX0536_16	432362	434462	-		hypothetical protein	NA	NA		PF00023;PF12796;PF13637;PF13857	IPR002110 Ankyrin repeat;IPR036770 Ankyrin repeat-containing domain superfamily	NA	GO_function: GO:0005515 - protein binding [Evidence IEA]		
OG0019221	GTX0536PRED_011066-T2	GTX0536PRED_011066	mRNA	GTX0536_16	432362	434462	-		hypothetical protein	NA	NA		PF00023;PF12796;PF13637;PF13857	IPR002110 Ankyrin repeat;IPR036770 Ankyrin repeat-containing domain superfamily	NA	GO_function: GO:0005515 - protein binding [Evidence IEA]		
OG0019222	GTX0536PRED_011092-T1	GTX0536PRED_011092	mRNA	GTX0536_16	663327	665301	+		hypothetical protein	NA	NA				NA			
OG0019222	GTX0536PRED_011092-T2	GTX0536PRED_011092	mRNA	GTX0536_16	663327	665301	+		hypothetical protein	NA	NA				NA			
OG0019223	GTX0536PRED_011167-T1	GTX0536PRED_011167	mRNA	GTX0536_16	1027192	1029041	-		hypothetical protein	NA	NA		PF01694	IPR022764 Peptidase S54, rhomboid domain;IPR035952 Rhomboid-like superfamily	NA	GO_component: GO:0016021 - integral component of membrane [Evidence IEA];GO_function: GO:0004252 - serine-type endopeptidase activity [Evidence IEA]	S54	
OG0019224	GTX0536PRED_011220-T1	GTX0536PRED_011220	mRNA	GTX0536_16	1293982	1294832	-		hypothetical protein	NA	NA				NA			
OG0019224	GTX0536PRED_011220-T2	GTX0536PRED_011220	mRNA	GTX0536_16	1293982	1294832	-		hypothetical protein	NA	NA				NA			
OG0019225	GTX0536PRED_011270-T1	GTX0536PRED_011270	mRNA	GTX0536_16	1621257	1622254	+		hypothetical protein	NA	NA				NA			
OG0019225	GTX0536PRED_011270-T2	GTX0536PRED_011270	mRNA	GTX0536_16	1621257	1622254	+		hypothetical protein	NA	NA				NA			
OG0019226	GTX0536PRED_011607-T1	GTX0536PRED_011607	mRNA	GTX0536_17	1106154	1109147	+		hypothetical protein	NA	NA				NA			
OG0019226	GTX0536PRED_011608-T1	GTX0536PRED_011608	mRNA	GTX0536_17	1109769	1111300	+		hypothetical protein	NA	NA				NA			
OG0019227	GTX0536PRED_011745-T1	GTX0536PRED_011745	mRNA	GTX0536_17	2003380	2006983	-		hypothetical protein	NA	NA				NA			
OG0019227	GTX0536PRED_011745-T2	GTX0536PRED_011745	mRNA	GTX0536_17	2003380	2006983	-		hypothetical protein	NA	NA				NA			
OG0019228	GTX0536PRED_011755-T1	GTX0536PRED_011755	mRNA	GTX0536_17	2051234	2053675	-		hypothetical protein	NA	NA				NA			
OG0019229	GTX0536PRED_011842-T1	GTX0536PRED_011842	mRNA	GTX0536_18	244287	245941	+		hypothetical protein	NA	NA				NA			
OG0019230	GTX0536PRED_012048-T1	GTX0536PRED_012048	mRNA	GTX0536_18	1605233	1608068	-		hypothetical protein	NA	NA				NA			
OG0019230	GTX0536PRED_012048-T2	GTX0536PRED_012048	mRNA	GTX0536_18	1605233	1608068	-		hypothetical protein	NA	NA				NA			
OG0019231	GTX0536PRED_012578-T1	GTX0536PRED_012578	mRNA	GTX0536_20	496952	497287	+		hypothetical protein	NA	NA				NA			
OG0019232	GTX0536PRED_012672-T1	GTX0536PRED_012672	mRNA	GTX0536_13	1530474	1531163	-		hypothetical protein	NA	NA				NA			
OG0019232	GTX0536PRED_012672-T2	GTX0536PRED_012672	mRNA	GTX0536_13	1530474	1531163	-		hypothetical protein	NA	NA				NA			
OG0019233	GTX0536PRED_012683-T1	GTX0536PRED_012683	mRNA	GTX0536_15	772257	773598	+		hypothetical protein	NA	NA				NA			
OG0019233	GTX0536PRED_012690-T1	GTX0536PRED_012690	mRNA	GTX0536_15	1248264	1249665	-		hypothetical protein	NA	NA				NA			
